trade_utc,wallet,wallet_label,token_id,condition_id,question,outcome_label,side,role,fill_price,fill_size,book_before_age_s,best_bid_before,best_ask_before,mid_before,spread_before,book_after_age_s,best_bid_after,best_ask_after,context_status,null_reason
2026-07-04T21:51:41+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.045,0.855,459,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31154355642611227701222141115208273042464517612741608844692380262085835808587,0x0ae44160bf4839246ff5b6fe6d07b4eacd2464789dc4db02211cf95d5754e3d5,France leading at halftime?,No,BUY,maker,0.99,85.1103,459,0.75,0.76,0.755,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,14452597772052230551249243515531742217562090673858193567491140016918071884438,0x30c9a34180c7ee4718797882e92d00b57dd0cbcd4fa4baea33223519b0be744f,Paraguay vs. France: Draw at halftime?,Yes,BUY,maker,0.99,209.7117,458,0.72,0.73,0.725,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,20750615321298371435771711011448133448743671070163766999225573342620362491557,0xaf7ff334511a96c738381ec46fff088d3e02938d69c85ffcbabfcf9eac0ffe6f,Paraguay vs. France: O/U 2.5,Under,BUY,maker,0.72,14.4,458,0.66,0.67,0.665,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,47523359566599688529868130218766383548069667599339805725973075967987878581565,0x17b566faa4c085b49020ab355d4b81f01037634c6b17b15f455861f3cfb0ab55,Spread: France (-1.5),France,BUY,maker,0.39,1561.7979,453,0.45,0.46,0.455,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31154355642611227701222141115208273042464517612741608844692380262085835808587,0x0ae44160bf4839246ff5b6fe6d07b4eacd2464789dc4db02211cf95d5754e3d5,France leading at halftime?,No,BUY,maker,0.98,384.9342,453,0.75,0.76,0.755,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:34+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.044,1.0472,452,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.044000030592090796,0.046025,450,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.044,0.836,450,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:32+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.044,0.88,450,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:31+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.044000030592090796,0.046025,449,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9540000006429787,1385.79388,448,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,20750615321298371435771711011448133448743671070163766999225573342620362491557,0xaf7ff334511a96c738381ec46fff088d3e02938d69c85ffcbabfcf9eac0ffe6f,Paraguay vs. France: O/U 2.5,Under,BUY,maker,0.720000001904,257.142857,449,0.66,0.67,0.665,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,20750615321298371435771711011448133448743671070163766999225573342620362491557,0xaf7ff334511a96c738381ec46fff088d3e02938d69c85ffcbabfcf9eac0ffe6f,Paraguay vs. France: O/U 2.5,Under,BUY,maker,0.72,108.6552,449,0.66,0.67,0.665,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:28+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,20750615321298371435771711011448133448743671070163766999225573342620362491557,0xaf7ff334511a96c738381ec46fff088d3e02938d69c85ffcbabfcf9eac0ffe6f,Paraguay vs. France: O/U 2.5,Under,BUY,maker,0.72,192.5208,448,0.66,0.67,0.665,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:28+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,47523359566599688529868130218766383548069667599339805725973075967987878581565,0x17b566faa4c085b49020ab355d4b81f01037634c6b17b15f455861f3cfb0ab55,Spread: France (-1.5),France,BUY,maker,0.39,115.2021,447,0.45,0.46,0.455,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9540000429640029,20.73913,444,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:25+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.954,179.352,444,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.02,34.5894,443,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.01,33.5626,443,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.01,44.17,443,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.01,56.9774,443,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.02,40.8162,442,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.02,6.1224,442,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.02,6.812,442,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:51:16+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9540000210220009,41.47826,435,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:08+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9540000043148,207.391304,427,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:51:05+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18404725068695516786702249650620448946615217717654660733763393547312310762195,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Over,BUY,maker,0.03,1.6017,425,0.28,0.29,0.285,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9540000053868479,163.284358,418,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:40+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9560000406560031,21.727272,399,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9560000406560031,21.727272,397,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:38+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9560000205920006,43.454545,397,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:37+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9560000041536,217.272727,396,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:37+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9560000406560031,21.727272,396,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:29+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.042000002114793086,0.198601,387,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:23+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,18102014844672398396612857231117679790630569051690585153230519501503206445960,0xc2448b945c333084d08ee9d428a9045c5bbf575213f0bcad72c3f5df7ef42d6b,Paraguay leading at halftime?,No,BUY,maker,0.991,4657.7,383,0.97,0.975,0.9725,0.005,,,,stale,book_before_too_old
2026-07-04T21:50:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.42000002839161693,4.142068,380,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.135,13.5,380,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:22+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.043,193.371,380,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:19+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,21768823063425705834344898922772041926865204761442619231134822499901743767561,0xad3441638abca4aa830cb997b7caea5f3c8b84be06b99173781cb9a47c5cbc5a,Will France win on 2026-07-04?,No,BUY,maker,0.26,10.4,378,0.23,0.24,0.235,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:19+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.420000000464,217.241379,377,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:19+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,21768823063425705834344898922772041926865204761442619231134822499901743767561,0xad3441638abca4aa830cb997b7caea5f3c8b84be06b99173781cb9a47c5cbc5a,Will France win on 2026-07-04?,No,BUY,maker,0.2600000029600002,10.54054,378,0.23,0.24,0.235,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,69409269810971756572135474605694774433368912850915658758245082212452442954853,0xe7cfffc7033b219233e6d1b26bd4ce0921113a33080477bac13f0f46202386c5,Paraguay vs. France: France O/U 1.5,Under,BUY,maker,0.5,5,375,0.44,0.46,0.45,0.02,,,,stale,book_before_too_old
2026-07-04T21:50:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.13500000038925,15.606936,375,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:17+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,21768823063425705834344898922772041926865204761442619231134822499901743767561,0xad3441638abca4aa830cb997b7caea5f3c8b84be06b99173781cb9a47c5cbc5a,Will France win on 2026-07-04?,No,BUY,maker,0.26,41.886,376,0.23,0.24,0.235,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:11+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.42000010545457955,1.433793,369,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:08+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,5986488984275762288846227630442187818951318412322984320385279750603889532502,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,Yes,BUY,maker,0.045,202.365,366,0.041,0.042,0.0415,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:08+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,93874081857253639178898021604519552839001679634405453013536082158783934343071,0x30c9a34180c7ee4718797882e92d00b57dd0cbcd4fa4baea33223519b0be744f,Paraguay vs. France: Draw at halftime?,No,BUY,maker,0.060000037600487305,0.063829,366,0.27,0.28,0.275,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:07+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61878248249308094584951528981824894101578033179179022795290599560377796856930,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Under,BUY,maker,0.93,4107.81,365,0.71,0.72,0.715,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:05+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.42000000464000087,3.620689,363,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:04+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,93874081857253639178898021604519552839001679634405453013536082158783934343071,0x30c9a34180c7ee4718797882e92d00b57dd0cbcd4fa4baea33223519b0be744f,Paraguay vs. France: Draw at halftime?,No,BUY,maker,0.060000000097675026,24.571276,362,0.27,0.28,0.275,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,21768823063425705834344898922772041926865204761442619231134822499901743767561,0xad3441638abca4aa830cb997b7caea5f3c8b84be06b99173781cb9a47c5cbc5a,Will France win on 2026-07-04?,No,BUY,maker,0.26,1140.88,361,0.23,0.24,0.235,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:02+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,99792866036005058658437227017757848412905207107265222332609082005571381147480,0xc495d1ca2bb297e6f960c82bb443337dfdf527fa8b4dd4578acc149343936e4d,Paraguay vs. France: O/U 1.5,Under,BUY,maker,0.4200000002205315,609.436655,360,0.37,0.38,0.375,0.01,,,,stale,book_before_too_old
2026-07-04T21:50:01+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.95300000088548,1013.829787,360,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:50:01+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000035203631,256.904468,360,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000431460035,20.276595,358,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:59+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,115123604906745971481861762107196524826610526338659172970750682031683469576177,0x67eacf984336b1a9cf154f33c37e3f545139113ba1d2111951b193fb01457b7d,Paraguay vs. France: Paraguay O/U 1.5,Under,BUY,maker,0.9710000056144,167.413793,359,0.967,0.972,0.9695,0.005,,,,stale,book_before_too_old
2026-07-04T21:49:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000431460035,20.276595,357,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000040342776,214.729148,357,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:58+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,31154355642611227701222141115208273042464517612741608844692380262085835808587,0x0ae44160bf4839246ff5b6fe6d07b4eacd2464789dc4db02211cf95d5754e3d5,France leading at halftime?,No,BUY,maker,0.930000001533831,551.755714,357,0.75,0.76,0.755,0.01,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,115123604906745971481861762107196524826610526338659172970750682031683469576177,0x67eacf984336b1a9cf154f33c37e3f545139113ba1d2111951b193fb01457b7d,Paraguay vs. France: Paraguay O/U 1.5,Under,BUY,maker,0.9710000056144,167.413793,356,0.967,0.972,0.9695,0.005,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61878248249308094584951528981824894101578033179179022795290599560377796856930,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Under,BUY,maker,0.9300000173521132,47.164285,354,0.71,0.72,0.715,0.01,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000431460035,20.276595,355,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,93874081857253639178898021604519552839001679634405453013536082158783934343071,0x30c9a34180c7ee4718797882e92d00b57dd0cbcd4fa4baea33223519b0be744f,Paraguay vs. France: Draw at halftime?,No,BUY,maker,0.060000000968573046,1.238936,354,0.27,0.28,0.275,0.01,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,59160054752942111017781272081973573902395600346782307750739439915345277215099,0xa2f718cad568d75d390229819c03b78e55b56283b001ad5f19ca48587aaf792f,Paraguay vs. France: 1st Half O/U 1.5,Over,BUY,maker,0.001,0.02002,354,0.02,0.03,0.025,0.01,,,,stale,book_before_too_old
2026-07-04T21:49:56+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000043804,202.765957,355,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000431460035,20.276595,354,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,115123604906745971481861762107196524826610526338659172970750682031683469576177,0x67eacf984336b1a9cf154f33c37e3f545139113ba1d2111951b193fb01457b7d,Paraguay vs. France: Paraguay O/U 1.5,Under,BUY,maker,0.9710000056144,167.413793,355,0.967,0.972,0.9695,0.005,,,,stale,book_before_too_old
2026-07-04T21:49:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,70110002328775936834822403369481063966324625589426322066890910538423445727229,0x379a72b7b1bd5f492bfc5430d6980d510583ad3facd0b780fdde40bd91f6c665,Paraguay vs. France: O/U 0.5,Under,BUY,maker,0.135,16.47,353,0.109,0.11,0.1095,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:55+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.95300000356025,243.319148,354,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
2026-07-04T21:49:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,61878248249308094584951528981824894101578033179179022795290599560377796856930,0x9366b9be46822b8408c5da101705c1d475e6452c6e3e19439ba9acf063659578,Paraguay vs. France: 1st Half O/U 0.5,Under,BUY,maker,0.9300000637000058,13.285714,351,0.71,0.72,0.715,0.01,,,,stale,book_before_too_old
2026-07-04T21:49:53+00:00,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,RN1,43206349733795320404561682906083340686502197494152995596556037060237152808546,0x184ca107b54330d8e47c581aebc31426e9063943edd4c98ddafe2eb01307f62b,Will Paraguay win on 2026-07-04?,No,BUY,maker,0.9530000431460035,20.276595,352,0.958,0.959,0.9585,0.001,,,,stale,book_before_too_old
